layout_number,scenario_number,season_number,seasonal_match,historical_match,big_fire,small_fire,fast_fire,slow_fire
0083,00705,,False,False,True,False,False,True
0083,01278,,False,False,True,False,False,True
0083,00191,,False,False,True,False,False,True
0083,02090,,False,False,True,False,False,True
0083,01427,,False,False,True,False,False,True
0083,00501,,False,False,True,False,False,True
0083,00165,,False,False,True,False,False,True
0083,02632,,False,False,True,False,False,True
0083,00368,,False,False,True,False,False,True
0083,00350,,False,False,True,False,False,True
0083,01612,,False,False,True,False,False,True
0083,02860,,False,False,True,False,False,True
0083,00961,,False,False,True,False,False,True
0083,00995,,False,False,True,False,False,True
0083,00109,,False,False,True,False,False,True
0083,02205,,False,False,True,False,False,True
0083,01480,,False,False,True,False,False,True
0083,01474,,False,False,True,False,False,True
0083,01028,,False,False,True,False,False,True
0083,02659,,False,False,True,False,False,True
0083,02692,,False,False,True,False,False,True
0083,01473,,False,False,True,False,False,True
0083,01641,,False,False,True,False,False,True
0083,00793,,False,False,True,False,False,True
0083,02202,,False,False,True,False,False,True
0083,00131,,False,False,True,False,False,True
0083,01822,,False,False,True,False,False,True
0083,00904,,False,False,True,False,False,True
0083,00597,,False,False,True,False,False,True
0083,01021,,False,False,True,False,False,True
0083,01683,,False,False,True,False,False,True
0083,00903,,False,False,True,False,False,True
0083,02802,,False,False,True,False,False,True
0083,01684,,False,False,True,False,False,True
0083,00590,,False,False,True,False,False,True
0083,01421,,False,False,True,False,False,True
0083,01277,,False,False,True,False,False,True
0083,02250,,False,False,True,False,False,True
0083,01846,,False,False,True,False,False,True
0083,00500,,False,False,True,False,False,True
0083,01426,,False,False,True,False,False,True
0083,00704,,False,False,True,False,False,True
0083,01410,,False,False,True,False,False,True
0083,01622,,False,False,True,False,False,True
0083,01848,,False,False,True,False,False,True
0083,01279,,False,False,True,False,False,True
0083,01625,,False,False,True,False,False,True
0083,02602,,False,False,True,False,False,True
0083,01087,,False,False,True,False,False,True
0083,00155,,False,False,True,False,False,True
0083,01870,,False,False,True,False,False,True
0083,00956,,False,False,True,False,False,True
0083,00902,,False,False,True,False,False,True
0083,01443,,False,False,True,False,False,True
0083,01685,,False,False,True,False,False,True
0083,02464,,False,False,True,False,False,True
0083,00139,,False,False,True,False,False,True
0083,02658,,False,False,True,False,False,True
0083,02203,,False,False,True,False,False,True
0083,00302,,False,False,True,False,False,True
0083,01640,,False,False,True,False,False,True
0083,01011,,False,False,True,False,False,True
0083,01033,,False,False,True,False,False,True
0083,01457,,False,False,True,False,False,True
0083,01691,,False,False,True,False,False,True
0083,02014,,False,False,True,False,False,True
0083,00115,,False,False,True,False,False,True
0083,00929,,False,False,True,False,False,True
0083,02477,,False,False,True,False,False,True
0083,00112,,False,False,True,False,False,True
0083,01696,,False,False,True,False,False,True
0083,01450,,False,False,True,False,False,True
0083,01662,,False,False,True,False,False,True
0083,01206,,False,False,True,False,False,True
0083,01034,,False,False,True,False,False,True
0083,02810,,False,False,True,False,False,True
0083,02217,,False,False,True,False,False,True
0083,00918,,False,False,True,False,False,True
0083,01466,,False,False,True,False,False,True
0083,00786,,False,False,True,False,False,True
0083,00927,,False,False,True,False,False,True
0083,00781,,False,False,True,False,False,True
0083,01461,,False,False,True,False,False,True
0083,00123,,False,False,True,False,False,True
0083,00775,,False,False,True,False,False,True
0083,01208,,False,False,True,False,False,True
0083,00578,,False,False,True,False,False,True
0083,01698,,False,False,True,False,False,True
0083,02479,,False,False,True,False,False,True
0083,01638,,False,False,True,False,False,True
0083,00974,,False,False,True,False,False,True
0083,01607,,False,False,True,False,False,True
0083,01263,,False,False,True,False,False,True
0083,01297,,False,False,True,False,False,True
0083,00721,,False,False,True,False,False,True
0083,00973,,False,False,True,False,False,True
0083,02618,,False,False,True,False,False,True
0083,02288,,False,False,True,False,False,True
0083,00389,,False,False,False,True,True,False
0083,01855,,False,False,True,False,False,True
0083,00726,,False,False,True,False,False,True
0083,00342,,False,False,True,False,False,True
0083,01290,,False,False,True,False,False,True
0083,02844,,False,False,True,False,False,True
0083,01299,,False,False,True,False,False,True
0083,00945,,False,False,True,False,False,True
0083,01609,,False,False,True,False,False,True
0083,01094,,False,False,True,False,False,True
0083,00146,,False,False,True,False,False,True
0083,02047,,False,False,True,False,False,True
0083,00522,,False,False,True,False,False,True
0083,01636,,False,False,True,False,False,True
0083,01404,,False,False,True,False,False,True
0083,00380,,False,False,True,False,False,True
0083,02629,,False,False,True,False,False,True
0083,01890,,False,False,True,False,False,True
0083,00942,,False,False,True,False,False,True
0083,02843,,False,False,True,False,False,True
0083,00387,,False,False,False,True,True,False
0083,01403,,False,False,True,False,False,True
0083,00373,,False,False,True,False,False,True
0083,01494,,False,False,True,False,False,True
0083,01652,,False,False,True,False,False,True
0083,01699,,False,False,True,False,False,True
0083,01209,,False,False,True,False,False,True
0083,01451,,False,False,True,False,False,True
0083,01207,,False,False,True,False,False,True
0083,02482,,False,False,True,False,False,True
0083,02476,,False,False,True,False,False,True
0083,00745,,False,False,True,False,False,True
0083,01697,,False,False,True,False,False,True
0083,00928,,False,False,True,False,False,True
0083,01456,,False,False,True,False,False,True
0083,02628,,False,False,True,False,False,True
0083,00943,,False,False,True,False,False,True
0083,02842,,False,False,True,False,False,True
0083,01865,,False,False,True,False,False,True
0083,00524,,False,False,True,False,False,True
0083,02617,,False,False,True,False,False,True
0083,00386,,False,False,False,True,True,False
0083,01630,,False,False,True,False,False,True
0083,01402,,False,False,True,False,False,True
0083,02845,,False,False,True,False,False,True
0083,02079,,False,False,True,False,False,True
0083,01298,,False,False,True,False,False,True
0083,01637,,False,False,True,False,False,True
0083,01253,,False,False,True,False,False,True
0083,00375,,False,False,True,False,False,True
0083,00147,,False,False,True,False,False,True
0083,00523,,False,False,True,False,False,True
0083,00388,,False,False,False,True,False,True
0083,01057,,False,False,True,False,False,True
0083,00343,,False,False,True,False,False,True
0083,01291,,False,False,True,False,False,True
0083,00981,,False,False,True,False,False,True
0083,00344,,False,False,True,False,False,True
0083,02245,,False,False,True,False,False,True
0083,00512,,False,False,True,False,False,True
0083,01310,,False,False,True,False,False,True
0083,01774,,False,False,True,False,False,True
0083,00460,,False,False,True,False,False,True
0083,01579,,False,False,True,False,False,True
0083,00003,,False,False,True,False,False,True
0083,02330,,False,False,True,False,False,True
0083,00467,,False,False,True,False,False,True
0083,01787,,False,False,True,False,False,True
0083,01317,,False,False,True,False,False,True
0083,00458,,False,False,True,False,False,True
0083,01328,,False,False,True,False,False,True
0083,01583,,False,False,True,False,False,True
0083,02134,,False,False,True,False,False,True
0083,00035,,False,False,True,False,False,True
0083,01577,,False,False,True,False,False,True
0083,02339,,False,False,True,False,False,True
0083,00690,,False,False,True,False,False,True
0083,02765,,False,False,True,False,False,True
0083,00456,,False,False,True,False,False,True
0083,01584,,False,False,True,False,False,True
0083,02301,,False,False,True,False,False,True
0083,00831,,False,False,True,False,False,True
0083,01729,,False,False,True,False,False,True
0083,02158,,False,False,True,False,False,True
0083,00865,,False,False,True,False,False,True
0083,01524,,False,False,True,False,False,True
0083,01386,,False,False,True,False,False,True
0083,02731,,False,False,True,False,False,True
0083,00402,,False,False,True,False,False,True
0083,01178,,False,False,True,False,False,True
0083,02736,,False,False,True,False,False,True
0083,01381,,False,False,True,False,False,True
0083,02504,,False,False,True,False,False,True
0083,00854,,False,False,True,False,False,True
0083,01972,,False,False,True,False,False,True
0083,01185,,False,False,True,False,False,True
0083,02532,,False,False,True,False,False,True
0083,01515,,False,False,True,False,False,True
0083,01343,,False,False,True,False,False,True
0083,01149,,False,False,True,False,False,True
0083,01975,,False,False,True,False,False,True
0083,00296,,False,False,True,False,False,True
0083,00262,,False,False,True,False,False,True
0083,00033,,False,False,True,False,False,True
0083,00691,,False,False,True,False,False,True
0083,01788,,False,False,True,False,False,True
0083,00468,,False,False,True,False,False,True
0083,01576,,False,False,True,False,False,True
0083,00034,,False,False,True,False,False,True
0083,00206,,False,False,True,False,False,True
0083,01316,,False,False,True,False,False,True
0083,02755,,False,False,True,False,False,True
0083,02331,,False,False,True,False,False,True
0083,02706,,False,False,True,False,False,True
0083,00069,,False,False,True,False,False,True
0083,01514,,False,False,True,False,False,True
0083,01726,,False,False,True,False,False,True
0083,01170,,False,False,True,False,False,True
0083,00636,,False,False,True,False,False,True
0083,02161,,False,False,True,False,False,True
0083,01380,,False,False,True,False,False,True
0083,00252,,False,False,True,False,False,True
0083,02505,,False,False,True,False,False,True
0083,00631,,False,False,True,False,False,True
0083,00820,,False,False,True,False,False,True
0083,00478,,False,False,True,False,False,True
0083,01337,,False,False,True,False,False,True
0083,01561,,False,False,True,False,False,True
0083,00675,,False,False,True,False,False,True
0083,01559,,False,False,True,False,False,True
0083,01102,,False,False,True,False,False,True
0083,01937,,False,False,True,False,False,True
0083,01339,,False,False,True,False,False,True
0083,00476,,False,False,True,False,False,True
0083,02577,,False,False,True,False,False,True
0083,00220,,False,False,True,False,False,True
0083,02745,,False,False,True,False,False,True
0083,00015,,False,False,True,False,False,True
0083,01503,,False,False,True,False,False,True
0083,00287,,False,False,True,False,False,True
0083,00041,,False,False,True,False,False,True
0083,02140,,False,False,True,False,False,True
0083,02375,,False,False,True,False,False,True
0083,00046,,False,False,True,False,False,True
0083,01963,,False,False,True,False,False,True
0083,02515,,False,False,True,False,False,True
0083,01700,,False,False,True,False,False,True
0083,00084,,False,False,True,False,False,True
0083,01156,,False,False,True,False,False,True
0083,00873,,False,False,True,False,False,True
0083,01169,,False,False,True,False,False,True
0083,00245,,False,False,True,False,False,True
0083,00077,,False,False,True,False,False,True
0083,02720,,False,False,True,False,False,True
0083,01764,,False,False,True,False,False,True
0083,01338,,False,False,True,False,False,True
0083,00477,,False,False,True,False,False,True
0083,00013,,False,False,True,False,False,True
0083,02744,,False,False,True,False,False,True
0083,02576,,False,False,True,False,False,True
0083,01755,,False,False,True,False,False,True
0083,02786,,False,False,True,False,False,True
0083,02578,,False,False,True,False,False,True
0083,01336,,False,False,True,False,False,True
0083,01938,,False,False,True,False,False,True
0083,01560,,False,False,True,False,False,True
0083,00076,,False,False,True,False,False,True
0083,02721,,False,False,True,False,False,True
0083,02513,,False,False,True,False,False,True
0083,00049,,False,False,True,False,False,True
0083,01157,,False,False,True,False,False,True
0083,00243,,False,False,True,False,False,True
0083,00886,,False,False,True,False,False,True
0083,00288,,False,False,True,False,False,True
0083,02719,,False,False,True,False,False,True
0083,01817,,False,False,True,False,False,True
0083,02468,,False,False,True,False,False,True
0083,01642,,False,False,True,False,False,True
0083,00338,,False,False,True,False,False,True
0083,01448,,False,False,True,False,False,True
0083,00909,,False,False,True,False,False,True
0083,00135,,False,False,True,False,False,True
0083,02808,,False,False,True,False,False,True
0083,00900,,False,False,True,False,False,True
0083,00558,,False,False,True,False,False,True
0083,01228,,False,False,True,False,False,True
0083,02492,,False,False,True,False,False,True
0083,01819,,False,False,True,False,False,True
0083,02208,,False,False,True,False,False,True
0083,00907,,False,False,True,False,False,True
0083,01446,,False,False,True,False,False,True
0083,02653,,False,False,True,False,False,True
0083,00336,,False,False,True,False,False,True
0083,01620,,False,False,True,False,False,True
0083,01082,,False,False,True,False,False,True
0083,02263,,False,False,True,False,False,True
0083,00534,,False,False,True,False,False,True
0083,00706,,False,False,True,False,False,True
0083,02638,,False,False,True,False,False,True
0083,02056,,False,False,True,False,False,True
0083,00533,,False,False,True,False,False,True
0083,02600,,False,False,True,False,False,True
0083,00157,,False,False,True,False,False,True
0083,01872,,False,False,True,False,False,True
0083,00353,,False,False,True,False,False,True
0083,00737,,False,False,True,False,False,True
0083,01423,,False,False,True,False,False,True
0083,01047,,False,False,True,False,False,True
0083,00708,,False,False,True,False,False,True
0083,00354,,False,False,True,False,False,True
0083,02631,,False,False,True,False,False,True
0083,01629,,False,False,True,False,False,True
0083,00159,,False,False,True,False,False,True
0083,00906,,False,False,True,False,False,True
0083,01681,,False,False,True,False,False,True
0083,01675,,False,False,True,False,False,True
0083,01229,,False,False,True,False,False,True
0083,00901,,False,False,True,False,False,True
0083,02800,,False,False,True,False,False,True
0083,02467,,False,False,True,False,False,True
0083,00339,,False,False,True,False,False,True
0083,02697,,False,False,True,False,False,True
0083,02469,,False,False,True,False,False,True
0083,01227,,False,False,True,False,False,True
0083,01471,,False,False,True,False,False,True
0083,01889,,False,False,True,False,False,True
0083,01628,,False,False,True,False,False,True
0083,01046,,False,False,True,False,False,True
0083,00736,,False,False,True,False,False,True
0083,02601,,False,False,True,False,False,True
0083,01619,,False,False,True,False,False,True
0083,01873,,False,False,True,False,False,True
0083,01077,,False,False,True,False,False,True
0083,02429,,False,False,True,False,False,True
0083,00517,,False,False,True,False,False,True
0083,00725,,False,False,True,False,False,True
0083,00341,,False,False,True,False,False,True
0083,01869,,False,False,True,False,False,True
0083,01409,,False,False,True,False,False,True
0083,01099,,False,False,True,False,False,True
0083,01052,,False,False,True,False,False,True
0083,00346,,False,False,True,False,False,True
0083,00519,,False,False,True,False,False,True
0083,02043,,False,False,True,False,False,True
0083,00714,,False,False,True,False,False,True
0083,00370,,False,False,True,False,False,True
0083,02249,,False,False,True,False,False,True
0083,00946,,False,False,True,False,False,True
0083,00348,,False,False,True,False,False,True
0083,02612,,False,False,True,False,False,True
0083,01407,,False,False,True,False,False,True
0083,01661,,False,False,True,False,False,True
0083,01037,,False,False,True,False,False,True
0083,00778,,False,False,True,False,False,True
0083,02487,,False,False,True,False,False,True
0083,00586,,False,False,True,False,False,True
0083,00120,,False,False,True,False,False,True
0083,01496,,False,False,True,False,False,True
0083,01805,,False,False,True,False,False,True
0083,02442,,False,False,True,False,False,True
0083,01802,,False,False,True,False,False,True
0083,00349,,False,False,True,False,False,True
0083,00947,,False,False,True,False,False,True
0083,01634,,False,False,True,False,False,True
0083,01268,,False,False,True,False,False,True
0083,00385,,False,False,False,True,True,False
0083,01633,,False,False,True,False,False,True
0083,00378,,False,False,True,False,False,True
0083,01850,,False,False,True,False,False,True
0083,01408,,False,False,True,False,False,True
0083,01053,,False,False,True,False,False,True
0083,00724,,False,False,True,False,False,True
0083,02685,,False,False,True,False,False,True
0083,02027,,False,False,True,False,False,True
0083,00314,,False,False,True,False,False,True
0083,02488,,False,False,True,False,False,True
0083,01455,,False,False,True,False,False,True
0083,00914,,False,False,True,False,False,True
0083,00128,,False,False,True,False,False,True
0083,01036,,False,False,True,False,False,True
0083,02475,,False,False,True,False,False,True
0083,02163,,False,False,True,False,False,True
0083,01382,,False,False,True,False,False,True
0083,02507,,False,False,True,False,False,True
0083,02735,,False,False,True,False,False,True
0083,01144,,False,False,True,False,False,True
0083,02197,,False,False,True,False,False,True
0083,02369,,False,False,True,False,False,True
0083,01143,,False,False,True,False,False,True
0083,00859,,False,False,True,False,False,True
0083,01378,,False,False,True,False,False,True
0083,02360,,False,False,True,False,False,True
0083,00857,,False,False,True,False,False,True
0083,01186,,False,False,True,False,False,True
0083,01340,,False,False,True,False,False,True
0083,00292,,False,False,True,False,False,True
0083,00232,,False,False,True,False,False,True
0083,02333,,False,False,True,False,False,True
0083,00464,,False,False,True,False,False,True
0083,01589,,False,False,True,False,False,True
0083,00463,,False,False,True,False,False,True
0083,02750,,False,False,True,False,False,True
0083,01741,,False,False,True,False,False,True
0083,00031,,False,False,True,False,False,True
0083,00667,,False,False,True,False,False,True
0083,01574,,False,False,True,False,False,True
0083,00835,,False,False,True,False,False,True
0083,02598,,False,False,True,False,False,True
0083,01983,,False,False,True,False,False,True
0083,01379,,False,False,True,False,False,True
0083,00400,,False,False,True,False,False,True
0083,00632,,False,False,True,False,False,True
0083,02506,,False,False,True,False,False,True
0083,01575,,False,False,True,False,False,True
0083,02599,,False,False,True,False,False,True
0083,00008,,False,False,True,False,False,True
0083,02751,,False,False,True,False,False,True
0083,00234,,False,False,True,False,False,True
0083,01544,,False,False,True,False,False,True
0083,02138,,False,False,True,False,False,True
0083,01749,,False,False,True,False,False,True
0083,02332,,False,False,True,False,False,True
0242,00509,,False,False,True,False,False,True
0242,01883,,False,False,True,False,False,True
0242,00199,,False,False,True,False,False,True
0242,00360,,False,False,True,False,False,True
0242,00536,,False,False,True,False,False,True
0242,01622,,False,False,True,False,False,True
0242,02295,,False,False,True,False,False,True
0242,01884,,False,False,True,False,False,True
0242,01625,,False,False,True,False,False,True
0242,00531,,False,False,True,False,False,True
0242,00507,,False,False,True,False,False,True
0242,02065,,False,False,True,False,False,True
0242,00356,,False,False,True,False,False,True
0242,01270,,False,False,True,False,False,True
0242,00302,,False,False,True,False,False,True
0242,00130,,False,False,True,False,False,True
0242,02667,,False,False,True,False,False,True
0242,00759,,False,False,True,False,False,True
0242,01223,,False,False,True,False,False,True
0242,00761,,False,False,True,False,False,True
0242,02499,,False,False,True,False,False,True
0242,01671,,False,False,True,False,False,True
0242,02669,,False,False,True,False,False,True
0242,01682,,False,False,True,False,False,True
0242,00361,,False,False,True,False,False,True
0242,02006,,False,False,True,False,False,True
0242,02802,,False,False,True,False,False,True
0242,00555,,False,False,True,False,False,True
0242,00131,,False,False,True,False,False,True
0242,02714,,False,False,True,False,False,True
0242,01957,,False,False,True,False,False,True
0242,00429,,False,False,True,False,False,True
0242,00278,,False,False,True,False,False,True
0242,01597,,False,False,True,False,False,True
0242,00822,,False,False,True,False,False,True
0242,01590,,False,False,True,False,False,True
0242,00474,,False,False,True,False,False,True
0242,02778,,False,False,True,False,False,True
0242,01599,,False,False,True,False,False,True
0242,00017,,False,False,True,False,False,True
0242,00487,,False,False,True,False,False,True
0242,01767,,False,False,True,False,False,True
0242,00028,,False,False,True,False,False,True
0242,00410,,False,False,True,False,False,True
0242,02188,,False,False,True,False,False,True
0242,00419,,False,False,True,False,False,True
0242,01500,,False,False,True,False,False,True
0242,00230,,False,False,True,False,False,True
0242,00654,,False,False,True,False,False,True
0242,02594,,False,False,True,False,False,True
0242,01318,,False,False,True,False,False,True
0242,01327,,False,False,True,False,False,True
0242,01549,,False,False,True,False,False,True
0242,00060,,False,False,True,False,False,True
0242,00631,,False,False,True,False,False,True
0242,01728,,False,False,True,False,False,True
0242,00435,,False,False,True,False,False,True
0242,01980,,False,False,True,False,False,True
0242,01726,,False,False,True,False,False,True
0242,01910,,False,False,True,False,False,True
0242,02796,,False,False,True,False,False,True
0242,01745,,False,False,True,False,False,True
0242,01319,,False,False,True,False,False,True
0242,01310,,False,False,True,False,False,True
0242,00236,,False,False,True,False,False,True
0242,00231,,False,False,True,False,False,True
0242,01125,,False,False,True,False,False,True
0242,01727,,False,False,True,False,False,True
0242,01981,,False,False,True,False,False,True
0242,02218,,False,False,True,False,False,True
0242,01664,,False,False,True,False,False,True
0242,01456,,False,False,True,False,False,True
0242,00125,,False,False,True,False,False,True
0242,01601,,False,False,True,False,False,True
0242,02070,,False,False,True,False,False,True
0242,00727,,False,False,True,False,False,True
0242,02048,,False,False,True,False,False,True
0242,00524,,False,False,True,False,False,True
0242,02425,,False,False,True,False,False,True
0242,02422,,False,False,True,False,False,True
0242,00523,,False,False,True,False,False,True
0242,01862,,False,False,True,False,False,True
0242,00980,,False,False,True,False,False,True
0242,00726,,False,False,True,False,False,True
0242,02690,,False,False,True,False,False,True
0242,00156,,False,False,True,False,False,True
0242,00158,,False,False,True,False,False,True
0242,00964,,False,False,True,False,False,True
0242,02066,,False,False,True,False,False,True
0242,01079,,False,False,True,False,False,True
0242,01422,,False,False,True,False,False,True
0242,01673,,False,False,True,False,False,True
0242,00790,,False,False,True,False,False,True
0242,00300,,False,False,True,False,False,True
0242,00132,,False,False,True,False,False,True
0242,02067,,False,False,True,False,False,True
0242,00166,,False,False,True,False,False,True
0242,01567,,False,False,True,False,False,True
0242,00441,,False,False,True,False,False,True
0242,01593,,False,False,True,False,False,True
0242,02547,,False,False,True,False,False,True
0242,00479,,False,False,True,False,False,True
0242,00219,,False,False,True,False,False,True
0242,00817,,False,False,True,False,False,True
0242,00477,,False,False,True,False,False,True
0242,01962,,False,False,True,False,False,True
0242,01737,,False,False,True,False,False,True
0242,02389,,False,False,True,False,False,True
0242,00627,,False,False,True,False,False,True
0242,01134,,False,False,True,False,False,True
0242,00090,,False,False,True,False,False,True
0242,01377,,False,False,True,False,False,True
0242,00267,,False,False,True,False,False,True
0242,01174,,False,False,True,False,False,True
0242,02100,,False,False,True,False,False,True
0242,00834,,False,False,True,False,False,True
0242,00266,,False,False,True,False,False,True
0242,01371,,False,False,True,False,False,True
0242,01054,,False,False,True,False,False,True
0242,00516,,False,False,True,False,False,True
0242,02089,,False,False,True,False,False,True
0242,00128,,False,False,True,False,False,True
0242,00914,,False,False,True,False,False,True
0242,01658,,False,False,True,False,False,True
0242,00913,,False,False,True,False,False,True
0242,00314,,False,False,True,False,False,True
0242,00384,,False,False,True,False,False,True
0242,01269,,False,False,True,False,False,True
0242,00383,,False,False,True,False,False,True
0242,02021,,False,False,True,False,False,True
0242,00127,,False,False,True,False,False,True
0252,00354,,False,False,True,False,False,True
0252,00962,,False,False,True,False,False,True
0252,00998,,False,False,True,False,False,True
0252,00362,,False,False,True,False,False,True
0252,01828,,False,False,True,False,False,True
0252,00999,,False,False,True,False,False,True
0252,00355,,False,False,True,False,False,True
0252,02664,,False,False,True,False,False,True
0252,01829,,False,False,True,False,False,True
0252,02690,,False,False,True,False,False,True
0252,00048,,False,False,True,False,False,True
0252,02381,,False,False,True,False,False,True
0252,01306,,False,False,True,False,False,True
0252,01308,,False,False,True,False,False,True
0252,02380,,False,False,True,False,False,True
0252,02513,,False,False,True,False,False,True
0252,01309,,False,False,True,False,False,True
0252,02591,,False,False,True,False,False,True
0252,00868,,False,False,True,False,False,True
0252,00866,,False,False,True,False,False,True
0252,00065,,False,False,True,False,False,True
0252,02351,,False,False,True,False,False,True
0252,02590,,False,False,True,False,False,True
0252,00588,,False,False,True,False,False,True
0252,02641,,False,False,True,False,False,True
0252,02480,,False,False,True,False,False,True
0252,02640,,False,False,True,False,False,True
0252,00587,,False,False,True,False,False,True
0252,01633,,False,False,True,False,False,True
0252,01634,,False,False,True,False,False,True
0252,02039,,False,False,True,False,False,True
0252,00107,,False,False,True,False,False,True
0252,01028,,False,False,True,False,False,True
0252,02666,,False,False,True,False,False,True
0252,02037,,False,False,True,False,False,True
0252,00961,,False,False,True,False,False,True
0252,02436,,False,False,True,False,False,True
0252,00361,,False,False,True,False,False,True
0252,01029,,False,False,True,False,False,True
0252,00106,,False,False,True,False,False,True
0252,00360,,False,False,True,False,False,True
0252,00475,,False,False,True,False,False,True
0252,01305,,False,False,True,False,False,True
0252,02589,,False,False,True,False,False,True
0252,02511,,False,False,True,False,False,True
0252,01303,,False,False,True,False,False,True
0252,00474,,False,False,True,False,False,True
0252,02908,,False,False,True,False,False,True
0252,02796,,False,False,True,False,False,True
0252,01310,,False,False,True,False,False,True
0252,02797,,False,False,True,False,False,True
0252,01432,,False,False,True,False,False,True
0252,02479,,False,False,True,False,False,True
0252,00576,,False,False,True,False,False,True
0252,02689,,False,False,True,False,False,True
0252,02688,,False,False,True,False,False,True
0261,02049,,False,False,True,False,False,True
0261,00513,,False,False,True,False,False,True
0261,01855,,False,False,True,False,False,True
0261,00514,,False,False,True,False,False,True
0261,01056,,False,False,False,True,False,True
0261,01863,,False,False,True,False,False,True
0261,02611,,False,False,True,False,False,True
0261,01864,,False,False,True,False,False,True
0261,01058,,False,False,True,False,False,True
0261,00387,,False,False,True,False,False,True
0261,01255,,False,False,True,False,False,True
0261,01631,,False,False,False,True,False,True
0261,00525,,False,False,True,False,False,True
0261,02040,,False,False,True,False,False,True
0261,01457,,False,False,False,True,False,True
0261,00585,,False,False,True,False,False,True
0261,00115,,False,False,True,False,False,True
0261,02470,,False,False,False,True,False,True
0261,01830,,False,False,False,True,False,True
0261,02219,,False,False,True,False,False,True
0261,02817,,False,False,False,True,False,True
0261,01450,,False,False,False,True,False,True
0261,00911,,False,False,True,False,False,True
0261,02448,,False,False,True,False,False,True
0261,01837,,False,False,False,True,False,True
0261,02217,,False,False,True,False,False,True
0261,01492,,False,False,True,False,False,True
0261,02819,,False,False,True,False,False,True
0261,01459,,False,False,True,False,False,True
0261,01839,,False,False,True,False,False,True
0261,02446,,False,False,False,True,False,True
0261,02210,,False,False,True,False,False,True
0261,01698,,False,False,True,False,False,True
0261,01865,,False,False,True,False,False,True
0261,02041,,False,False,False,True,False,True
0261,02425,,False,False,True,False,False,True
0261,00386,,False,False,True,False,False,True
0261,01254,,False,False,True,False,False,True
0261,01630,,False,False,False,True,False,True
0261,01896,,False,False,True,False,False,True
0261,02610,,False,False,True,False,False,True
0261,01854,,False,False,True,False,False,True
0261,01265,,False,False,True,False,False,True
0261,01898,,False,False,True,False,False,True
0261,01838,,False,False,False,True,False,True
0261,01699,,False,False,True,False,False,True
0261,01458,,False,False,False,True,False,True
0261,02229,,False,False,True,False,False,True
0261,01451,,False,False,False,True,False,True
0261,00113,,False,False,True,False,False,True
0261,00910,,False,False,True,False,False,True
0261,02471,,False,False,True,False,False,True
0261,00114,,False,False,True,False,False,True
0261,01456,,False,False,True,False,False,True
0261,01831,,False,False,False,True,False,True
0261,00891,,False,False,True,False,False,True
0261,01729,,False,False,False,True,False,True
0261,02158,,False,False,True,False,False,True
0261,00865,,False,False,False,True,False,True
0261,01711,,False,False,False,True,False,True
0261,02700,,False,False,False,True,False,True
0261,02532,,False,False,True,False,False,True
0261,00601,,False,False,True,False,False,True
0261,01727,,False,False,False,True,False,True
0261,01512,,False,False,False,True,False,True
0261,02337,,False,False,False,True,False,True
0261,02754,,False,False,True,False,False,True
0261,00467,,False,False,True,False,False,True
0261,01926,,False,False,False,True,False,True
0261,00697,,False,False,True,False,False,True
0261,02339,,False,False,False,True,False,True
0261,01928,,False,False,False,True,False,True
0261,02534,,False,False,True,False,False,True
0261,01513,,False,False,False,True,False,True
0261,01987,,False,False,True,False,False,True
0261,01726,,False,False,False,True,False,True
0261,02701,,False,False,False,True,False,True
0261,00600,,False,False,True,False,False,True
0261,02157,,False,False,True,False,False,True
0261,00299,,False,False,True,False,False,True
0261,01710,,False,False,False,True,False,True
0261,02338,,False,False,False,True,False,True
0261,02755,,False,False,True,False,False,True
0261,00466,,False,False,True,False,False,True
0261,02336,,False,False,False,True,False,True
0261,00698,,False,False,True,False,False,True
0261,02119,,False,False,False,True,False,True
0261,00027,,False,False,True,False,False,True
0261,02542,,False,False,False,True,False,True
0261,02314,,False,False,True,False,False,True
0261,01757,,False,False,True,False,False,True
0261,01905,,False,False,True,False,False,True
0261,01106,,False,False,True,False,False,True
0261,00682,,False,False,True,False,False,True
0261,02313,,False,False,True,False,False,True
0261,00020,,False,False,True,False,False,True
0261,01759,,False,False,True,False,False,True
0261,01792,,False,False,True,False,False,True
0261,01598,,False,False,True,False,False,True
0261,01795,,False,False,True,False,False,True
0261,02110,,False,False,False,True,False,True
0261,00481,,False,False,False,True,False,True
0261,01732,,False,False,False,True,False,True
0261,01356,,False,False,True,False,False,True
0261,01369,,False,False,False,True,False,True
0261,01967,,False,False,True,False,False,True
0261,02188,,False,False,True,False,False,True
0261,00080,,False,False,True,False,False,True
0261,02723,,False,False,False,True,False,True
0261,02511,,False,False,True,False,False,True
0261,01509,,False,False,False,True,True,False
0261,01703,,False,False,True,False,False,True
0261,01367,,False,False,True,False,False,True
0261,01969,,False,False,True,False,False,True
0261,00428,,False,False,True,False,False,True
0261,01599,,False,False,True,False,False,True
0261,00480,,False,False,True,False,False,True
0261,01760,,False,False,True,False,False,True
0261,02111,,False,False,True,False,False,True
0261,01758,,False,False,True,False,False,True
0261,01793,,False,False,True,False,False,True
0261,01555,,False,False,True,False,False,True
0261,01131,,False,False,True,False,False,True
0261,02120,,False,False,False,True,False,True
0261,02312,,False,False,True,False,False,True
0261,00683,,False,False,True,False,False,True
0261,00489,,False,False,True,False,False,True
